188,36,0,0
280,37,0,0
447,29,0,0
463,8,1,707
811,16,0,0
862,8,1,640
960,4,0,0
1077,19,0,0
1253,11,0,0
1283,36,1,394
1405,188,0,0
1411,28,1,596
1516,28,0,0
1570,7,0,0
1628,204,0,0
1700,1627,1,353
1773,128,0,0
1885,48,0,0
2014,14,0,0
2022,44,0,0
2094,78,0,0
2107,100,0,0
2388,389,0,0
2465,8,0,0
2469,15,0,0
2605,101,0,0
2700,78,0,0
2713,172,0,0
3248,15,0,0
3741,4,0,0
3772,9,0,0
3833,34,1,344
3947,12,0,0
4107,59,0,0
4308,14,0,0
4355,67,0,0
4383,55,0,0
4611,807,1,639
4656,51,0,0
4772,12,0,0
4847,788,0,0
4975,6,0,0
5067,13,0,0
5137,11,0,0
5193,13,0,0
5349,8,0,0
5382,44,0,0
5628,20,0,0
5733,42,0,0
5949,58,0,0
6018,10,0,0
6093,420,0,0
6255,27,1,254
6255,7,0,0
6364,13,0,0
6482,170,0,0
6553,129,0,0
6680,47,0,0
6766,3,0,0
6844,72,1,198
6882,28,0,0
6987,194,0,0
7063,19,0,0
7552,128,0,0
7748,27,0,0
7858,72,0,0
8011,37,0,0
8041,17,0,0
8115,4,0,0
8170,35,1,548
8172,85,0,0
8202,83,0,0
8258,20,0,0
8501,274,0,0
8524,16,0,0
8607,226,0,0
8609,120,0,0
8859,60,0,0
8860,13,0,0
8876,271,0,0
9067,3,0,0
9121,13,0,0
9135,12,0,0
9157,1224,1,453
9240,24,0,0
9257,45,0,0
9306,234,0,0
9382,124,0,0
9474,33,0,0
9559,10,0,0
9579,45,0,0
9626,167,0,0
9700,60,0,0
9704,44,0,0
9733,130,0,0
9755,215,0,0
9788,32,0,0
9792,290,0,0
9930,28,0,0
10251,109,0,0
10304,34,0,0
10414,33,0,0
10628,7,0,0
10657,4,0,0
10774,64,0,0
10776,56,1,579
10783,58,0,0
10863,49,0,0
11082,50,0,0
11143,45,0,0
11163,19,1,137
11197,322,0,0
11464,68,0,0
11510,180,0,0
11527,148,0,0
11640,441,0,0
11710,26,0,0
11821,5,0,0
11833,26,1,288
11897,388,0,0
12058,358,0,0
12066,111,0,0
12101,27,0,0
12118,96,0,0
12124,71,0,0
12216,75,0,0
12221,332,0,0
12427,69,1,251
12552,6,0,0
12556,7,0,0
12597,48,0,0
12719,53,0,0
12760,155,0,0
12856,73,0,0
13005,147,0,0
13059,33,0,0
13102,19,0,0
13231,52,0,0
13275,89,0,0
13495,100,0,0
13587,131,0,0
13600,55,0,0
13645,347,0,0
13771,10,0,0
13774,130,0,0
13783,13,0,0
13822,32,0,0
14006,626,1,703
14064,48,0,0
14176,269,0,0
14218,54,0,0
14244,80,0,0
14251,22,1,465
14384,69,0,0
14630,19,0,0
14779,285,1,346
14987,170,0,0
15036,77,0,0
15036,71,0,0
15102,4,0,0
15104,65,0,0
15157,478,0,0
15281,72,1,483
15365,47,0,0
15448,97,0,0
15589,46,0,0
16126,80,0,0
16126,27,0,0
16214,13,0,0
16253,97,0,0
16379,35,0,0
16504,187,0,0
16584,24,0,0
16585,267,0,0
16657,24,0,0
16777,389,0,0
16901,112,0,0
16977,14,0,0
17040,896,0,0
17051,1113,1,491
17254,62,0,0
17414,10,0,0
17572,40,0,0
17580,40,0,0
17705,55,1,268
17820,70,0,0
17838,166,0,0
17839,109,0,0
18000,52,0,0
18099,27,0,0
18143,51,0,0
18212,448,0,0
18232,54,0,0
18289,23,0,0
18340,97,0,0
18446,237,0,0
18480,53,0,0
18521,9,1,588
18560,362,0,0
18629,12,0,0
18765,142,0,0
18843,11,0,0
19008,42,0,0
19286,117,0,0
19325,108,0,0
19362,4,0,0
19403,383,0,0
19478,33,0,0
19542,211,0,0
19562,165,0,0
19570,71,0,0
19593,60,0,0
19736,165,0,0
19788,13,0,0
19796,18,0,0
19826,31,0,0
20058,181,0,0
20156,10,0,0
20277,23,0,0
20421,7,0,0
20423,7,0,0
20540,15,0,0
20658,32,0,0
20785,57,0,0
20799,165,0,0
20968,11,0,0
20968,947,0,0
21008,145,1,91
21275,90,0,0
21325,25,0,0
21406,21,0,0
21871,10,0,0
21871,143,0,0
21929,74,0,0
22033,936,0,0
22059,51,0,0
22098,53,0,0
22123,133,0,0
22193,43,0,0
22206,105,0,0
22354,256,0,0
22364,192,0,0
22415,60,0,0
22571,17,0,0
22672,12,0,0
22818,118,0,0
22939,100,0,0
23096,38,0,0
23197,96,0,0
23228,14,0,0
23273,63,0,0
23333,21,1,503
23519,110,0,0
23592,8,0,0
23604,41,0,0
23700,72,0,0
23719,19,1,438
23744,23,1,448
23812,727,0,0
24053,12,0,0
24092,137,0,0
24258,116,0,0
24322,172,0,0
24347,52,0,0
24634,33,0,0
24697,7,0,0
24708,38,0,0
24771,18,0,0
24879,23,0,0
24881,146,0,0
24910,215,0,0
25012,5,0,0
25060,5,0,0
25140,115,0,0
25159,108,0,0
25249,9,0,0
25471,87,0,0
25554,10,0,0
25605,103,0,0
25607,20,0,0
25697,3,0,0
25711,63,1,394
25717,18,0,0
25726,15,0,0
25733,205,0,0
25795,3,0,0
25830,71,0,0
25866,158,0,0
26300,500,0,0
26325,120,0,0
26377,25,0,0
26415,717,0,0
26470,36,0,0
26524,42,1,232
26542,51,0,0
26546,31,0,0
26759,4,1,395
26778,6,0,0
26831,48,0,0
27035,106,0,0
27130,6,1,476
27184,17,0,0
27268,64,1,84
27273,30,0,0
27328,64,0,0
27392,119,0,0
27573,341,0,0
27595,68,0,0
27605,40,0,0
27611,9,0,0
27668,28,0,0
28035,33,0,0
28139,18,0,0
28472,115,0,0
28485,21,0,0
28596,33,0,0
28694,35,0,0
28785,58,0,0
29127,25,0,0
29157,28,0,0
29193,66,1,393
29244,468,0,0
29344,195,0,0
29353,56,0,0
29481,35,0,0
29678,534,0,0
29919,39,1,351
29973,93,0,0
30293,70,0,0
30342,26,0,0
30367,19,1,664
30517,39,0,0
30684,19,0,0
30886,100,0,0
31043,38,0,0
31468,258,0,0
31601,9,0,0
31673,45,0,0
31738,65,0,0
31931,10,0,0
32062,98,0,0
32079,16,0,0
32261,20,0,0
32284,6,0,0
32573,87,0,0
32756,8,0,0
32773,13,0,0
32821,7,0,0
32826,28,0,0
32908,6,0,0
33088,101,0,0
33242,12,0,0
33249,46,0,0
33251,30,0,0
33287,13,0,0
33308,74,0,0
33310,6,0,0
33380,61,0,0
33519,66,0,0
33591,12,0,0
33742,4,0,0
33773,266,0,0
33856,7,0,0
33911,949,0,0
33968,3,0,0
34128,214,0,0
34223,9,0,0
34241,43,1,121
34378,525,0,0
34416,9,0,0
34431,95,0,0
34500,76,0,0
34506,18,0,0
34606,16,0,0
34687,30,0,0
34761,38,0,0
34922,7,0,0
34969,25,0,0
35004,1108,0,0
35059,492,0,0
35107,4,0,0
35149,33,0,0
35173,55,0,0
35356,14,0,0
35494,34,0,0
35507,3,0,0
35664,190,0,0
35689,6,0,0
35913,13,0,0
36038,235,0,0
36140,76,0,0
36152,5,0,0
36259,7,0,0
36262,288,0,0
36354,47,0,0
36552,61,0,0
36566,74,0,0
36581,32,0,0
36608,80,0,0
36960,17,0,0
37142,26,0,0
37169,239,0,0
37289,311,0,0
37303,8,0,0
37318,43,0,0
37424,59,0,0
37442,96,0,0
37656,151,0,0
37806,90,0,0
37864,45,0,0
37925,46,0,0
38097,47,0,0
38286,67,0,0
38361,6,0,0
38364,27,0,0
38399,5,0,0
38629,37,0,0
38695,52,0,0
38771,49,0,0
38881,98,0,0
39095,224,0,0
39231,14,0,0
39259,51,1,446
39315,155,0,0
39467,38,0,0
39580,56,0,0
39591,4,0,0
39735,95,0,0
39741,118,0,0
39991,20,0,0
40013,3,1,462
40172,35,1,371
40183,42,0,0
40368,265,0,0
40386,126,0,0
40386,1000,0,0
40465,52,1,252
40687,6,0,0
40815,54,0,0
40854,16,0,0
40864,314,0,0
40864,17,1,334
41070,8,0,0
41077,139,0,0
41137,42,0,0
41310,74,0,0
41346,43,1,372
41353,105,0,0
41359,10,0,0
41483,176,0,0
41737,63,0,0
41801,6,1,304
41834,5,0,0
42077,23,0,0
42100,241,0,0
42152,213,0,0
42163,21,0,0
42405,44,0,0
42500,30,0,0
42603,48,1,584
42633,17,0,0
42766,39,0,0
42841,73,0,0
42936,23,0,0
42974,5,0,0
42996,6,1,94
43190,137,1,477
43215,46,0,0
43373,65,0,0
43394,62,0,0
43488,6,0,0
43578,41,0,0
43599,27,0,0
43619,35,0,0
43810,117,0,0
43850,74,0,0
43941,16,1,316
44030,21,0,0
44173,50,0,0
44297,94,0,0
44385,83,0,0
44394,265,0,0
44475,110,1,237
44484,5,0,0
44631,18,0,0
44936,98,0,0
44978,398,0,0
45040,51,0,0
45222,27,0,0
45279,88,0,0
45332,26,0,0
45398,92,0,0
45424,19,0,0
45437,459,0,0
45668,35,0,0
45748,20,0,0
45773,3,0,0
45870,46,1,137
45948,8,1,646
46001,15,0,0
46182,40,0,0
46197,19,0,0
46236,76,0,0
46241,42,0,0
46331,36,0,0
46568,64,0,0
46711,16,0,0
46745,257,0,0
46978,14,0,0
47228,11,0,0
47317,256,0,0
47411,150,0,0
47659,27,0,0
47683,57,0,0
47688,274,0,0
47912,11,0,0
47962,23,0,0
48166,22,0,0
48195,173,0,0
48320,24,0,0
48417,11,0,0
48426,7,0,0
48562,7,0,0
48655,60,0,0
48734,8,0,0
48812,712,0,0
48939,39,0,0
49060,46,0,0
49141,227,0,0
49173,69,0,0
49671,646,0,0
49830,12,0,0
49866,31,0,0
50085,68,0,0
50103,216,0,0
50232,70,0,0
50320,58,0,0
50417,42,1,371
50469,66,0,0
50487,52,0,0
50641,12,0,0
50719,34,1,666
50809,36,0,0
50846,48,0,0
50925,28,1,476
50977,49,0,0
50983,8,0,0
51220,4,0,0
51294,18,0,0
51377,270,0,0
51380,90,0,0
51475,12,1,565
51539,218,0,0
51611,63,0,0
51626,100,0,0
51708,251,0,0
51728,827,0,0
52123,105,0,0
52192,9,0,0
52211,11,0,0
52263,18,0,0
52276,56,0,0
52346,12,0,0
52365,9,0,0
52630,18,0,0
52802,9,0,0
52965,54,0,0
52970,16,0,0
53032,338,0,0
53086,5,1,572
53101,71,0,0
53147,96,0,0
53239,118,1,338
53305,76,0,0
53373,39,0,0
53454,69,0,0
53499,354,1,368
53577,102,0,0
53675,311,0,0
53964,2198,0,0
53966,201,0,0
53990,259,0,0
54000,57,0,0
54435,55,0,0
54509,8,1,260
54531,75,0,0
54587,14,1,171
54608,17,0,0
54640,91,1,507
54757,12,0,0
54758,118,0,0
54824,114,0,0
54848,202,0,0
55024,343,0,0
55092,68,0,0
55173,52,0,0
55185,100,0,0
55235,23,0,0
55322,160,0,0
55379,9,0,0
55456,14,0,0
55479,69,0,0
55554,53,1,164
55561,76,0,0
55928,100,0,0
55941,180,0,0
55960,102,0,0
55968,49,0,0
55995,8,0,0
56027,83,0,0
56110,72,0,0
56141,73,0,0
56141,1719,0,0
56385,15,0,0
56460,53,1,220
56615,12,1,585
56632,94,0,0
56632,227,0,0
56722,7,0,0
56820,246,0,0
56885,53,0,0
56939,5,0,0
56962,349,0,0
56973,512,0,0
57131,26,0,0
57156,79,0,0
57213,102,0,0
57502,22,0,0
57738,25,0,0
58043,15,0,0
58130,39,0,0
58164,5,0,0
58810,45,0,0
58847,12,0,0
58990,10,0,0
59006,550,0,0
59094,20,0,0
59107,25,0,0
59205,21,0,0
59407,19,0,0
59420,142,0,0
59585,47,0,0
59613,39,0,0
59690,14,0,0
59717,18,0,0
59778,15,0,0
59883,87,0,0
60150,5,0,0
60168,294,0,0
60240,59,0,0
60441,39,0,0
60780,53,0,0
60946,105,0,0
61069,93,0,0
61122,108,0,0
61134,33,0,0
61142,6,0,0
61182,4,0,0
61250,34,0,0
61325,50,0,0
61563,81,0,0
61621,94,0,0
61656,12,1,285
61658,33,0,0
61743,30,0,0
61993,9,1,175
62033,64,1,400
62195,41,0,0
62631,35,0,0
62824,52,0,0
62855,74,0,0
62932,42,0,0
63020,86,0,0
63023,256,0,0
63465,205,0,0
63696,7,0,0
63802,18,0,0
63841,117,0,0
63841,14,0,0
63948,250,0,0
64133,241,0,0
64174,35,0,0
64313,209,0,0
64411,218,0,0
64433,104,1,460
64518,2,0,0
64842,9,0,0
64893,4,0,0
64896,46,0,0
65055,55,0,0
65076,351,0,0
65085,33,0,0
65263,10,0,0
65402,112,1,348
65476,21,0,0
65528,20,0,0
65553,64,0,0
65599,8,0,0
65777,16,0,0
65781,25,0,0
65921,218,0,0
65939,77,0,0
65959,31,0,0
66029,532,1,353
66087,15,0,0
66108,85,0,0
66237,365,0,0
66244,86,0,0
66281,400,0,0
66353,63,0,0
66383,8,0,0
66394,17,0,0
66544,440,0,0
66551,9,0,0
66724,436,0,0
66759,363,0,0
66775,6,0,0
66805,346,0,0
66850,67,0,0
67110,39,0,0
67114,139,0,0
67143,113,0,0
67210,63,0,0
67233,107,0,0
67256,10,0,0
67281,208,0,0
67665,23,0,0
67752,172,0,0
67786,9,0,0
67868,267,0,0
68033,9,0,0
68035,228,0,0
68037,30,0,0
68102,44,0,0
68242,8,1,364
68245,226,0,0
68470,29,1,547
68494,28,0,0
68519,84,0,0
68764,57,0,0
68766,20,0,0
68806,94,0,0
68941,180,0,0
69004,34,0,0
69054,53,0,0
69450,75,0,0
69455,534,0,0
69504,77,0,0
69513,53,0,0
69591,16,1,591
69657,16,0,0
69690,135,0,0
69846,11,1,614
69871,80,0,0
69919,87,0,0
69925,52,0,0
70014,79,1,692
70039,7,0,0
70145,210,0,0
70300,85,0,0
70390,21,0,0
70401,25,0,0
70438,26,0,0
70582,109,0,0
70609,60,0,0
70629,30,0,0
70665,784,0,0
70729,561,0,0
70753,305,0,0
70936,138,0,0
70977,14,0,0
71027,8,0,0
71044,268,0,0
71060,27,0,0
71183,15,0,0
71412,77,0,0
71631,54,0,0
71635,112,0,0
71716,41,0,0
71812,44,0,0
71933,6,0,0
72084,43,0,0
72163,13,0,0
72190,32,0,0
72335,34,0,0
72580,81,0,0
72791,124,0,0
72792,15,0,0
72845,278,0,0
73047,37,0,0
73123,38,0,0
73128,21,0,0
73233,67,0,0
73376,234,0,0
73422,62,0,0
73592,172,0,0
73598,131,0,0
73636,22,1,549
73671,72,0,0
73888,1,0,0
73903,485,0,0
73944,64,0,0
74139,37,0,0
74283,7,0,0
74391,68,0,0
74586,48,0,0
74590,10,0,0
74625,25,0,0
74631,13,0,0
74648,6,0,0
74658,12,0,0
74818,93,0,0
74833,75,0,0
74876,119,0,0
75162,18,0,0
75310,254,0,0
75379,7,0,0
75676,23,0,0
75966,24,0,0
76043,136,0,0
76324,91,0,0
76365,81,1,286
76421,85,0,0
76601,939,0,0
76674,326,0,0
76675,86,1,504
76706,38,0,0
76818,31,0,0
77073,95,0,0
77104,910,1,177
77255,32,0,0
77686,193,0,0
77810,19,1,119
77985,49,0,0
77996,53,0,0
77997,636,0,0
78269,11,0,0
78295,76,0,0
78438,38,0,0
78461,40,0,0
78565,60,0,0
78636,383,0,0
78798,15,1,153
78833,703,0,0
78874,255,0,0
78941,41,0,0
78942,586,0,0
78945,49,0,0
78981,151,0,0
79002,17,1,565
79008,85,0,0
79040,44,0,0
